Código de Barras;Tipo de Produto;Descrição;Preço de Custo;Preço Venda Varejo;Preço Venda Atacado;Quantidade Mínima Atacado;Unidade;Ativo;Categoria do Produto;Subcategoria do Produto;Movimenta Estoque;Estoque mínimo;Quantidade em Estoque;Marca;Modelo;Código Balança;Código Interno;Tags;Tipo;NCM;CFOP;ORIGEM;CEST;Categoria PDV;Botão PDV;Categoria na Loja Virtual;Subcategoria na Loja Virtual;Nome na Loja Virtual;Preço De;Preço Por;Altura (cm);Largura (cm);Profundidade (cm);Peso (Kg);Descrição do Produto;Garantia;Itens Inclusos;Especificações
2000000000284;Produto;Escova de Cabelo Infantil 6920252115069;7,5;15;0;0;Unidade;Sim;Cabelo;Escova;Sim;1;1;Importado;;;;;Mercadoria para Revenda;96032900;5102;0;2005700;;;Cabelo;Escova;Escova de Cabelo Infantil 6920252115069;0;15;0;0;0;0;;;;
2000000000483;Produto;Pincel para Pó Meiyani MO-CF11-3;3,5;10;0;0;Unidade;Sim;Maquiagem;Pincel;Sim;1;0;Importado;;;;;Mercadoria para Revenda;96033000;;0;2005900;;;Maquiagem;Pincel;Pincel para Pó Meiyani MO-CF11-3;0;10;0;0;0;0;;;;
2000000000362;Produto;Pincel para Pó Beauty Tools 6921092295027;5,5;10;0;0;Unidade;Sim;Maquiagem;Pincel;Sim;1;7;Importado;;;;;Mercadoria para Revenda;96033000;5102;0;2005900;;;Maquiagem;Pincel;Pincel para Pó Beauty Tools 6921092295027;0;10;0;0;0;0;;;;
2000000000358;Produto;Pincel para Pó Importado;5,5;10;0;0;Unidade;Sim;Maquiagem;Pincel;Sim;1;9;Importado;;;;;Mercadoria para Revenda;96033000;5102;0;2005900;;;Maquiagem;Pincel;Pincel para Pó Importado;0;10;0;0;0;0;;;;
8960171018001;Produto;Kit Pincel Hudabeauty;6;10;0;0;Unidade;Sim;Maquiagem;Kit;Sim;0;0;Hudamoji;;;;;Mercadoria para Revenda;96033000;5102;2;2005900;;;;;Kit Pincel Hudabeauty;0;10;0;0;0;0;;;;
2000000000332;Produto;Pincel para Pó e Blush Importado 7810107634502;4,5;10;0;0;Unidade;Sim;Maquiagem;Pincel;Sim;1;5;Importado;;;;;Mercadoria para Revenda;96033000;5102;0;2005900;;;Maquiagem;Pincel;Pincel para Pó e Blush Importado 7810107634502;0;10;0;0;0;0;;;;
2000000000249;Produto;Kit Pincel de Pó Importado 300513;7,5;10;0;0;Unidade;Sim;Maquiagem;Pincel;Sim;1;0;Importado;;;;;Mercadoria para Revenda;96033000;5102;2;2005900;;;Maquiagem;Pincel;Kit Pincel de Pó Importado 300513;0;10;0;0;0;0;;;;
7892307399009;Produto;Suporte para Pincel Home Art;5;10;0;0;Unidade;Sim;Variedade;Variedade;Sim;1;0;Importado;;;;;Mercadoria para Revenda;96033000;5102;0;2005900;;;Variedade;Variedade;Suporte para Pincel Home Art;0;10;0;0;0;0;;;;
7897214701976;Produto;Pincel para Tintura Santa Clara;1,9;5;0;0;Unidade;Sim;Cabelo;Pincel;Sim;1;2;Importado;;;;;Mercadoria para Revenda;96033000;5102;0;2005900;;;Cabelo;Pincel;Pincel para Tintura Santa Clara;0;5;0;0;0;0;;;;
7891234027856;Produto;Kit Pincel Sereia Importado;6;10;0;0;Unidade;Sim;Maquiagem;Pincel;Sim;1;1;Importado;;;;;Mercadoria para Revenda;96033000;5102;2;2005900;;;Maquiagem;Pincel;Kit Pincel Sereia Importado;0;10;0;0;0;0;;;;
6926328195096;Produto;Pincel para Esfumar;3;8;0;0;Unidade;Sim;Maquiagem;Pincel;Sim;1;1;Importado;;;;;Mercadoria para Revenda;96033000;5102;0;2005900;;;Maquiagem;Pincel;Pincel para Esfumar;0;8;0;0;0;0;;;;
6958222514413;Produto;Pincel Blush;5,5;10;0;0;Unidade;Sim;Maquiagem;Pincel;Sim;1;0;Importado;;;;;Mercadoria para Revenda;96033000;5102;0;2005900;;;Maquiagem;Pincel;Pincel Blush;0;10;0;0;0;0;;;;
2000000000113;Produto;Kit Pincel com Espelho Importado;5;10;0;0;Unidade;Sim;Maquiagem;Pincel;Sim;1;15;Importado;;;;;Mercadoria para Revenda;96033000;5102;2;2005900;;;Maquiagem;Pincel;Kit Pincel com Espelho Importado;0;10;0;0;0;0;;;;
6958229206809;Produto;Pincel de Base Importado;3,5;10;0;0;Unidade;Sim;Maquiagem;Pincel;Sim;1;6;Importado;;;;;Mercadoria para Revenda;96033000;5102;2;2005900;;;Maquiagem;Pincel;Pincel de Base Importado;0;10;0;0;0;0;;;;
2000000000356;Produto;Kit Pincel Hengrun 672672000130;6,5;10;0;0;Unidade;Sim;;;Sim;0;8;;;;;;Mercadoria para Revenda;96033000;5102;0;2005900;;;;;Kit Pincel Hengrun 672672000130;0;10;0;0;0;0;;;;
2000000000167;Produto;Kit Pincel Meiyani Importado;6;10;0;0;Unidade;Sim;Maquiagem;Pincel;Sim;1;0;Importado;;;;;Mercadoria para Revenda;96033000;5102;2;2005900;;;Maquiagem;Pincel;Kit Pincel Meiyani Importado;0;0;0;0;0;0;;;;
7810107300513;Produto;Kit Pincel de Pó Importado;7,5;10;0;0;Unidade;Não;Maquiagem;Pincel;Sim;1;2;Importado;;;;;Mercadoria para Revenda;96033000;5102;2;2005900;;;Maquiagem;Pincel;Kit Pincel de Pó Importado;0;10;0;0;0;0;;;;
2000000000395;Produto;Kit Pincel 7890000113922;6;10;0;0;Unidade;Sim;Maquiagem;Pincel;Sim;1;18;Importado;;;;;Mercadoria para Revenda;96033000;5102;2;2005900;;;Maquiagem;Pincel;Kit Pincel 7890000113922;0;0;0;0;0;0;;;;
2000000000394;Produto;Kit Pincel 7890000167598;5;10;0;0;Unidade;Sim;Maquiagem;Pincel;Sim;1;14;Importado;;;;;Mercadoria para Revenda;96033000;5102;2;2005900;;;Maquiagem;Pincel;Kit Pincel 7890000167598;0;0;0;0;0;0;;;;
2000000000187;Produto;Elástico Pompom Pelúcia Para Cabelo;2,25;4;0;0;Unidade;Sim;Cabelo;Pompom;Sim;1;32;Importado;;;;;Mercadoria para Revenda;96159000;5102;0;2006100;POMPOM;Pelúcia R$ 4,00;Cabelo;Pompom;Elástico Pompom Pelúcia Para Cabelo;0;4;0;0;0;0;;;;
2000000000091;Produto;Elástico de Cabelo Silicone Preto Importado;2;5;0;0;Unidade;Sim;Cabelo;Elástico Silicone;Sim;1;22;Importado;;;;;Mercadoria para Revenda;96159000;5102;2;2006100;;;Cabelo;Elástico Silicone;Elástico de Cabelo Silicone Preto Importado;0;5;0;0;0;0;;;;
2010000011294;Produto;Elástico de Cabelo Silicone Colorido Importado;1,95;5;0;0;Unidade;Sim;Cabelo;Elástico Silicone;Sim;1;15;Importado;;;;;Mercadoria para Revenda;96159000;5102;2;2006100;;;Cabelo;Elástico Silicone;Elástico de Cabelo Silicone Colorido Importado;0;5;0;0;0;0;;;;
7841612053502;Produto;Presilha Fashion Jewehy kit com 3 Peças;5,07;10;0;0;Unidade;Sim;Cabelo;Presilha;Sim;1;14;Importado;;;;;Mercadoria para Revenda;96159000;5102;0;2006100;;;Cabelo;Presilha;Presilha Dafu;0;10;0;0;0;0;;;;
7898608915481;Produto;Presilha Importado;3,2;6;0;0;Unidade;Sim;Cabelo;Presilha;Sim;1;0;Importado;;;;;Mercadoria para Revenda;96159000;5102;2;2006100;;;Cabelo;Presilha;Presilha Importado;0;6;0;0;0;0;;;;
2000000000065;Produto;Elástico Pompom Para Cabelo Importado;0,92;2,5;0;0;Unidade;Sim;Cabelo;Pompom;Sim;1;28;Importado;;;;;Mercadoria para Revenda;96159000;5102;2;2006100;POMPOM;R$ 2,50;Cabelo;Pompom;Elástico Pompom Para Cabelo Importado;0;2,5;0;0;0;0;;;;
2000000000066;Produto;Elástico Pompom Para Cabelo Importado;2,77;4;0;0;Unidade;Sim;Cabelo;Pompom;Sim;1;0;Importado;;;;;Mercadoria para Revenda;96159000;5102;2;2006100;POMPOM;R$ 4,00;Cabelo;Pompom;Elástico Pompom Para Cabelo Importado;0;4;0;0;0;0;;;;
2000000000067;Produto;Elástico Pompom Cetim Para Cabelo;1,5;3;0;0;Unidade;Sim;Cabelo;Pompom;Sim;1;3;Importado;;;;;Mercadoria para Revenda;96159000;5102;0;2006100;POMPOM;Cetim R$ 3,00;Cabelo;Pompom;Elástico Pompom Cetim Para Cabelo;0;3;0;0;0;0;;;;
2000000000068;Produto;Elástico Pompom Veludo Para Cabelo;2;4;0;0;Unidade;Sim;Cabelo;Pompom;Sim;1;0;Importado;;;;;Mercadoria para Revenda;96159000;5102;0;2006100;POMPOM;Veludo R$ 4,00;Cabelo;Pompom;Elástico Pompom Veludo Para Cabelo;0;4;0;0;0;0;;;;
2000000000069;Produto;Pompom Para Cabelo Importado;3,75;8;0;0;Unidade;Sim;Cabelo;Pompom;Sim;1;18;Importado;;;;;Mercadoria para Revenda;96159000;5102;2;2006100;;;Cabelo;Pompom;Pompom Para Cabelo Importado;0;8;0;0;0;0;;;;
2000000000070;Produto;Elástico Pompom Para Cabelo Importado;0,49;2;0;0;Unidade;Sim;Cabelo;Pompom;Sim;1;4;Importado;;;;;Mercadoria para Revenda;96159000;5102;2;2006100;POMPOM;R$ 2,00;Cabelo;Pompom;Elástico Pompom Para Cabelo Importado;0;2;0;0;0;0;;;;
2010000015391;Produto;Conjunto Presilha 8912340278327;5;10;0;0;Unidade;Sim;Acessório;Presilha;Sim;1;9;Importado;;;;;Mercadoria para Revenda;96159000;5102;0;2006100;;;Acessório;Presilha;Conjunto Presilha 8912340278327;0;10;0;0;0;0;;;;
2000000000055;Produto;Presilha Importado;3,98;8;0;0;Unidade;Sim;Cabelo;Presilha;Sim;1;9;Importado;;;;;Mercadoria para Revenda;96159000;5102;2;2006100;PRESILHA;R$ 8,00;Cabelo;Presilha;Presilha Importado;0;8;0;0;0;0;;;;
2010000006993;Produto;Presilha Importado;4;10;0;0;Unidade;Sim;Cabelo;Presilha;Sim;1;34;Importado;;;;;Mercadoria para Revenda;96159000;5102;2;2006100;PRESILHA;R$ 10,00;Cabelo;Presilha;Presilha Importado;0;10;0;0;0;0;;;;
7897281200020;Produto;Biliro Importado;5,1;9;0;0;Unidade;Sim;Variedade;Biliro;Sim;1;1;Importado;;;;;Mercadoria para Revenda;96159000;5102;2;2006100;;;Variedade;Biliro;Biliro Importado;0;9;0;0;0;0;;;;
7892404041311;Produto;Elástico de Cabelo Silicone Importado;3,5;8;0;0;Unidade;Sim;Cabelo;Elástico Silicone;Sim;1;1;Importado;;;;;Mercadoria para Revenda;96159000;5102;2;2006100;;;Cabelo;Elástico Silicone;Elástico de Cabelo Silicone Importado;0;8;0;0;0;0;;;;
2000000000226;Produto;Presilha Laço Kit com 2 Charme;5;10;0;0;Unidade;Não;Cabelo;Presilha;Sim;1;0;Importado;;;;;Mercadoria para Revenda;96159000;5102;2;2006100;;;Cabelo;Presilha;Presilha Laço Kit com 2 Charme;0;10;0;0;0;0;;;;
2010000015254;Produto;Elástico Pompom Para Cabelo Importado;4,5;9;0;0;Unidade;Sim;Cabelo;Pompom;Sim;1;4;Importado;;;;;Mercadoria para Revenda;96159000;5102;2;2006100;;;Cabelo;Pompom;Elástico Pompom Para Cabelo Importado;0;9;0;0;0;0;;;;
6976272040096;Produto;Kit Elástico Pompom Para Cabelo Weiya Jewelry;5;10;0;0;Unidade;Sim;Cabelo;Pompom;Sim;1;2;Importado;;;;;Mercadoria para Revenda;96159000;5102;2;2006100;;;Cabelo;Pompom;Kit Elástico Pompom Para Cabelo Weiya Jewelry;0;10;0;0;0;0;;;;
2000000000223;Produto;Presilha Laço Helena;5;10;0;0;Unidade;Não;Cabelo;Presilha;Sim;1;0;Importado;;;;;Mercadoria para Revenda;96159000;5102;2;2006100;;;Cabelo;Presilha;Presilha Laço Helena;0;10;0;0;0;0;;;;
2000000000232;Produto;Presilha Borboleta Kit com 2 Peças Importado;5,5;10;0;0;Unidade;Sim;Cabelo;Presilha;Sim;1;6;Importado;;;;;Mercadoria para Revenda;96159000;5102;2;2006100;;;Cabelo;Presilha;Presilha Borboleta Kit com 2 Peças Importado;0;10;0;0;0;0;;;;
2000000000235;Produto;Presilha Flor Kit com 2 Peças Importado;6,25;12;0;0;Unidade;Sim;Cabelo;Presilha;Sim;1;0;Importado;;;;;Mercadoria para Revenda;96159000;5102;2;2006100;;;Cabelo;Presilha;Presilha Flor Kit com 2 Peças Importado;0;12;0;0;0;0;;;;
2000000000252;Produto;Elástico Pompom Cetim Para Cabelo;2;5;0;0;Unidade;Sim;Cabelo;Pompom;Sim;1;3;Importado;;;;;Mercadoria para Revenda;96159000;5102;0;2006100;POMPOM;Cetim R$ 5,00;Cabelo;Pompom;Elástico Pompom Cetim Para Cabelo;0;5;0;0;0;0;;;;
2000000000205;Produto;Kit Diadema com Xuxinha;4,25;10;0;0;Unidade;Sim;Acessório;Diadema;Sim;1;5;Importado;;;;;Mercadoria para Revenda;96159000;5102;2;2006100;;;Acessório;Diadema;Kit Diadema com Xuxinha;0;10;0;0;0;0;;;;
2000000000214;Produto;Presilha kit com 3 Peças;4,75;10;0;0;Unidade;Sim;Cabelo;Presilha;Sim;1;6;Importado;;;;;Mercadoria para Revenda;96159000;5102;2;2006100;;;Cabelo;Presilha;Presilha kit com 3 Peças;0;10;0;0;0;0;;;;
7890000119917;Produto;Presilha Kit com 4 Peças Dafu;4,75;10;0;0;Unidade;Sim;Cabelo;Presilha;Sim;1;2;Importado;;;;;Mercadoria para Revenda;96159000;5102;2;2006100;;;Cabelo;Presilha;Presilha Kit com 4 Peças Dafu;0;10;0;0;0;0;;;;
2000000000331;Produto;Diadema com Laço;6,25;10;0;0;Unidade;Sim;Acessório;Diadema;Sim;1;0;Importado;;;;;Mercadoria para Revenda;96159000;5102;2;2006100;;;Acessório;Diadema;Diadema com Laço;0;10;0;0;0;0;;;;
2000000000285;Produto;Presilha Laço Giramoda;5;10;0;0;Unidade;Não;Cabelo;Presilha;Sim;1;0;Importado;;;;;Mercadoria para Revenda;96159000;5102;2;2006100;;;Cabelo;Presilha;Presilha Laço Giramoda;0;10;0;0;0;0;;;;
2000000000286;Produto;Presilha Laço Importado;4,75;10;0;0;Unidade;Sim;Cabelo;Presilha;Sim;1;8;Importado;;;;;Mercadoria para Revenda;96159000;5102;2;2006100;PRESILHA;Laço R$ 10,00;Cabelo;Presilha;Presilha Laço Importado;0;10;0;0;0;0;;;;
2000000000287;Produto;Presilha Laço Kit 5 Peças Importado;5;10;0;0;Unidade;Não;Cabelo;Presilha;Sim;1;0;Importado;;;;;Mercadoria para Revenda;96159000;5102;2;2006100;;;Cabelo;Presilha;Presilha Laço Kit 5 Peças Importado;0;10;0;0;0;0;;;;
2000000000357;Produto;Elástico Pompom Para Cabelo Importado;5,5;10;0;0;Unidade;Sim;Cabelo;Pompom;Sim;1;12;Importado;;;;;Mercadoria para Revenda;96159000;5102;2;2006100;POMPOM;R$ 2,00;Cabelo;Pompom;Elástico Pompom Para Cabelo Importado;0;10;0;0;0;0;;;;
2000000000434;Produto;Elástico Pompom Para Cabelo Importado;2,5;6;0;0;Unidade;Sim;Cabelo;Pompom;Sim;1;2;Importado;;;;;Mercadoria para Revenda;96159000;;2;2006100;POMPOM;R$ 2,00;Cabelo;Pompom;Elástico Pompom Para Cabelo Importado;0;6;0;0;0;0;;;;
2000000000424;Produto;Kit Escova Baby Hair;6,5;10;0;0;Unidade;Sim;Cabelo;Baby Hair;Sim;1;12;Importado;;;;;Mercadoria para Revenda;96159000;;2;2006100;;;Cabelo;Baby Hair;Kit Escova Baby Hair;0;10;0;0;0;0;;;;
7890000092258;Produto;Presilha Flor Kit com 3 Peças Dafu;6,9;13;0;0;Unidade;Sim;Cabelo;Presilha;Sim;1;2;Importado;;;;;Mercadoria para Revenda;96159000;;2;2006100;PRESILHA;Flor Kit 3 Peças;Cabelo;Presilha;Presilha Flor Kit com 3 Peças Dafu;0;13;0;0;0;0;;;;
2000000000182;Produto;Elástico Pompom Para Cabelo Importado;1,25;3;0;0;Unidade;Sim;Cabelo;Pompom;Sim;1;9;Importado;;;;;Mercadoria para Revenda;96159000;5102;2;2006100;;;Cabelo;Pompom;Elástico Pompom Para Cabelo Importado;0;3;0;0;0;0;;;;
7897214700399;Produto;Pente Fino com Cabo Darma;0,59;2;0;0;Unidade;Sim;Cabelo;Pente;Sim;1;17;Darma;;;;;Mercadoria para Revenda;96151100;5102;0;2006100;PENTE;Pente Fino com Cabo Darma;;;Pente Fino com Cabo Darma;0;2;0;0;0;0;;;;
7898301661012;Produto;Pente de Caspa Inquebrável SBR Plásticos;0,39;2;0;0;Unidade;Sim;Cabelo;Pente;Sim;1;20;SBR Plásticos;;;;;Mercadoria para Revenda;96151100;5102;0;2006100;PENTE;Pente de Caspa Inquebrável SBR;;;Pente de Caspa Inquebrável SBR Plásticos;0;2;0;0;0;0;;;;
2000000000169;Produto;Rosca para Coque Importado;2,5;5;0;0;Unidade;Sim;;;Sim;1;7;;;;;;Mercadoria para Revenda;96151900;5102;2;2006100;;;;;Rosca para Coque Importado;0;5;0;0;0;0;;;;
2000000000168;Produto;Elástico Pompom Para Cabelo Importado;2,5;5;0;0;Unidade;Sim;Cabelo;Pompom;Sim;1;0;Importado;;;;;Mercadoria para Revenda;96159000;5102;2;2006100;;;Cabelo;Pompom;Elástico Pompom Para Cabelo Importado;0;5;0;0;0;0;;;;
7892404040354;Produto;Presilha Borboleta Kit com 3 Pçs;4,15;10;0;0;Unidade;Não;Acessório;Presilha;Sim;0;0;Importado;;;;;Mercadoria para Revenda;96159000;5102;0;2006100;;;;;;0;10;0;0;0;0;;;;
2000000000147;Produto;Conjunto Presilha Rabo de Cavalo Infantil;4;10;0;0;Unidade;Sim;Acessório;Presilha;Sim;1;9;Importado;;;;;Mercadoria para Revenda;96159000;5102;0;2006100;;;Acessório;Presilha;Conjunto Presilha Rabo de Cavalo Infantil;0;10;0;0;0;0;;;;
2000000000143;Produto;Presilha Flor Importado;4,35;10;0;0;Unidade;Sim;Cabelo;Presilha;Sim;1;44;Importado;;;;;Mercadoria para Revenda;96159000;5102;2;2006100;PRESILHA;Flor;Cabelo;Presilha;Presilha Flor Importado;0;10;0;0;0;0;;;;
2000000000122;Produto;Presilha Kit 5 Peças Importado;7;12;0;0;Unidade;Não;Cabelo;Presilha;Sim;1;0;Importado;;;;;Mercadoria para Revenda;96159000;5102;2;2006100;;;Cabelo;Presilha;Presilha Flor Importado;0;12;0;0;0;0;;;;
2010000009178;Produto;Presilha Kit com 3 Importado;4,25;10;0;0;Unidade;Sim;Cabelo;Presilha;Sim;1;10;Importado;;;;;Mercadoria para Revenda;96159000;5102;2;2006100;;;Cabelo;Presilha;Presilha Kit com 3 Importado;0;10;0;0;0;0;;;;
2000000000098;Produto;Presilha Importado;3,5;7;0;0;Unidade;Sim;Cabelo;Presilha;Sim;1;2;Importado;;;;;Mercadoria para Revenda;96159000;5102;2;2006100;;;Cabelo;Presilha;Presilha Importado;0;7;0;0;0;0;;;;
2000000000096;Produto;Presilha Ferro Dourado Kit 3 Peças Importado;3,99;10;0;0;Unidade;Sim;Cabelo;Presilha;Sim;1;17;Importado;;;;;Mercadoria para Revenda;96159000;5102;2;2006100;PRESILHA;Kit 3 Dourado;Cabelo;Presilha;Presilha Ferro Dourado Kit 3 Peças Importado;0;10;0;0;0;0;;;;
2000000000097;Produto;Presilha Ferro Prata Kit 3 Peças Importado;4,75;10;0;0;Unidade;Sim;Cabelo;Presilha;Sim;1;0;Importado;;;;;Mercadoria para Revenda;96159000;5102;2;2006100;PRESILHA;Kit 3 Prata;Cabelo;Presilha;Presilha Ferro Prata Kit 3 Peças Importado;0;10;0;0;0;0;;;;
7842001061955;Produto;Presilha Laço Kit com 2 Importado;2,82;5;0;0;Unidade;Sim;Cabelo;Presilha;Sim;1;7;Importado;;;;;Mercadoria para Revenda;96159000;5102;2;2006100;;;Cabelo;Presilha;Presilha Laço Kit com 2 Importado;0;5;0;0;0;0;;;;
2000000000100;Produto;Presilha Kit 5 Peças Importado;5,03;10;0;0;Unidade;Sim;Cabelo;Presilha;Sim;1;92;Importado;;;;;Mercadoria para Revenda;96159000;5102;2;2006100;PRESILHA;Kit 5 R$ 10,00;Cabelo;Presilha;Presilha Flor Importado;0;10;0;0;0;0;;;;
630941657140;Produto;Escova Baby Hair Real Love Importado;3,53;8;0;0;Unidade;Sim;Cabelo;Baby Hair;Sim;1;8;Importado;;;;;Mercadoria para Revenda;96159000;5102;2;2006100;;;Cabelo;Baby Hair;Escova Baby Hair Real Love Importado;0;8;0;0;0;0;;;;
7890000092241;Produto;Presilha Flor Kit com 3 Peças Importado;7;13;0;0;Unidade;Sim;Cabelo;Presilha;Sim;1;18;Importado;;;;;Mercadoria para Revenda;96159000;5102;2;2006100;PRESILHA;Flor Kit 3 Peças;Cabelo;Presilha;Presilha Flor Kit com 3 Peças Importado;0;13;0;0;0;0;;;;
2000000000042;Produto;Diadema;3,39;8;0;0;Unidade;Sim;Acessório;Diadema;Sim;1;10;Importado;;;;;Mercadoria para Revenda;96159000;5102;0;2006100;;;Acessório;Diadema;Diadema;0;8;0;0;0;0;;;;
2010000007006;Produto;Presilha Kit com 3 Helena;5;10;0;0;Unidade;Sim;Cabelo;Presilha;Sim;1;0;Importado;;;;;Mercadoria para Revenda;96159000;5102;0;2006100;;;Cabelo;Presilha;Presilha Kit com 3 Helena;0;10;0;0;0;0;;;;
2000000000201;Produto;Kit Elástico Pompom Para Cabelo Importado;6,5;10;0;0;Unidade;Sim;Cabelo;Pompom;Sim;1;6;Importado;;;;;Mercadoria para Revenda;96159000;5102;2;2006100;POMPOM;R$ 10,00;Cabelo;Pompom;Kit Elástico Pompom Para Cabelo Importado;0;10;0;0;0;0;;;;
2000000000202;Produto;Biliro Importado;2,5;5;0;0;Unidade;Sim;Variedade;Biliro;Sim;1;10;Importado;;;;;Mercadoria para Revenda;96159000;5102;2;2006100;;;Variedade;Biliro;Biliro Importado;0;5;0;0;0;0;;;;
2000000000463;Produto;Esponja Diamante para Base Importado 6972853510217;1,33;5;0;0;Unidade;Sim;Maquiagem;Esponja;Sim;0;10;Importado;;;;;Mercadoria para Revenda;96162000;;2;2006200;;;;;Esponja Diamante para Base Importado 6972853510217;0;5;0;0;0;0;;;;
7898671422145;Produto;Esponja Gota para Base Angle Blender Ruby Rose;5,5;10;0;0;Unidade;Sim;Maquiagem;Esponja;Sim;1;1;Ruby Rose;;;;;Mercadoria para Revenda;96162000;5102;2;2006200;;;Maquiagem;Esponja;Esponja Gota para Base Angle Blender Ruby Rose;0;10;0;0;0;0;;;;
2000000000320;Produto;Esponja para Pó Glass Ruby Rose 6973094272483;2,8;6;0;0;Unidade;Sim;Maquiagem;Esponja;Sim;1;0;Importado;;;;;Mercadoria para Revenda;96162000;5102;2;2006200;;;Maquiagem;Esponja;Esponja para Pó Glass Ruby Rose 6973094272483;0;6;0;0;0;0;;;;
2000000000317;Produto;Esponja Glass Ruby Rose 6973094272018;5;10;0;0;Unidade;Sim;Maquiagem;Esponja;Sim;1;1;Ruby Rose;;;;;Mercadoria para Revenda;96162000;5102;2;2006200;;;Maquiagem;Esponja;Esponja Glass Ruby Rose 6973094272018;0;10;0;0;0;0;;;;
6952820225061;Produto;Esponja Manga para Base Importado;1,08;5;0;0;Unidade;Sim;Maquiagem;Esponja;Sim;0;12;Importado;;;;;Mercadoria para Revenda;96162000;5102;2;2006200;;;;;Esponja Manga para Base Importado;0;5;0;0;0;0;;;;
6972702560219;Produto;Kit Esponja para Banho Importado;7;17;0;0;Unidade;Sim;Variedade;Esponja;Sim;1;2;Importado;;;;;Mercadoria para Revenda;96162000;5102;2;2006200;;;Variedade;Esponja;Kit Esponja para Banho Importado;0;17;0;0;0;0;;;;
7890000174824;Produto;Pacote Esponja Importado;5,5;10;0;0;Unidade;Sim;Maquiagem;Esponja;Sim;1;0;Importado;;;;;Mercadoria para Revenda;96162000;5102;2;2006200;;;Maquiagem;Esponja;Pacote Esponja Importado;0;10;0;0;0;0;;;;
7898136150897;Produto;Discos de Algodão Nathy;4,5;10;0;0;Unidade;Sim;Variedade;Disco de Algodão;Sim;1;14;Importado;;;;;Mercadoria para Revenda;96162000;5102;0;2006200;;;Variedade;Disco de Algodão;Discos de Algodão Nathy;0;10;0;0;0;0;;;;
7865965909019;Produto;Esponja Cogumelo para Base;2,5;5;0;0;Unidade;Sim;Maquiagem;Esponja;Sim;1;3;Jjony;;;;;Mercadoria para Revenda;96162000;5102;0;2006200;;;Maquiagem;Esponja;Esponja Cogumelo para Base;0;10;0;0;0;0;;;;
7898506250059;Produto;Esponja Maquiagem Macrilan;2,5;6;0;0;Unidade;Sim;Maquiagem;Esponja;Sim;1;0;Macrilan;;;;;Mercadoria para Revenda;96162000;5102;0;2006200;;;Maquiagem;Esponja;Esponja Maquiagem Macrilan;0;6;0;0;0;0;;;;
7900651106881;Produto;Protetor de Rímel para Cílios Importado;4,5;10;0;0;Unidade;Sim;Variedade;Protetor de Rímel;Sim;1;8;Importado;;;;;Mercadoria para Revenda;96162000;5102;2;2006200;;;Variedade;Protetor de Rímel;Protetor de Rímel para Cílios Importado;0;10;0;0;0;0;;;;
2000000000087;Produto;Esponja para Banho Importado;4,5;10;0;0;Unidade;Sim;Variedade;Esponja;Sim;1;0;Importado;;;;;Mercadoria para Revenda;96162000;5102;2;2006200;;;Variedade;Esponja;Esponja para Banho Importado;0;10;0;0;0;0;;;;
6963699845892;Produto;Esponja Gota para Base Importado;1,08;5;0;0;Unidade;Sim;Maquiagem;Esponja;Sim;0;0;Importado;;;;;Mercadoria para Revenda;96162000;5102;2;2006200;;;;;;0;5;0;0;0;0;;;;
7898671421469;Produto;Esponja Gota para Base Soft Blender Ruby Rose;5,5;10;0;0;Unidade;Sim;Maquiagem;Esponja;Sim;1;4;Ruby Rose;;;;;Mercadoria para Revenda;96162000;5102;2;2006200;;;Maquiagem;Esponja;Esponja Gota para Base Soft Blender Ruby Rose;0;10;0;0;0;0;;;;
6973094271998;Produto;Esponja Gota para Base Ruby Rose Midnight Importado;5,5;12;0;0;Unidade;Sim;Maquiagem;Esponja;Sim;1;0;Ruby Rose;;;;;Mercadoria para Revenda;96162000;5102;2;2006200;;;Maquiagem;Esponja;Esponja Gota para Base Ruby Rose Midnight Importado;0;12;0;0;0;0;;;;
6958214531169;Produto;Esponja Gota para Base Importado;2,5;5;0;0;Unidade;Sim;Maquiagem;Esponja;Sim;1;0;Importado;;;;;Mercadoria para Revenda;96162000;5102;2;2006200;;;Maquiagem;Esponja;Esponja Gota para Base Importado;0;5;0;0;0;0;;;;
6920221110002;Produto;Pacote Esponja Importado;6,48;10;0;0;Unidade;Sim;Maquiagem;Esponja;Sim;1;3;Importado;;;;;Mercadoria para Revenda;96162000;5102;2;2006200;;;Maquiagem;Esponja;Pacote Esponja Importado;0;10;0;0;0;0;;;;
7900650010110;Produto;Esponja para Pó Imporado 2 Uni;1,99;5;0;0;Unidade;Sim;Maquiagem;Esponja;Sim;1;14;Importado;;;;;Mercadoria para Revenda;96162000;5102;2;2006200;;;Maquiagem;Esponja;Esponja para Pó Imporado 2 Uni;0;10;0;0;0;0;;;;
6920492665584;Produto;Esponja Pizza Aoyadan;2,5;5;0;0;Unidade;Sim;Maquiagem;Esponja;Sim;1;3;Importado;;;;;Mercadoria para Revenda;96162000;5102;0;2006200;;;Maquiagem;Esponja;Esponja Pizza Aoyadan;0;5;0;0;0;0;;;;
6921099294771;Produto;Esponja para Maquiagem Importado;3,5;8;0;0;Unidade;Sim;Maquiagem;Esponja;Sim;1;0;Importado;;;;;Mercadoria para Revenda;96162000;5102;2;2006200;;;Maquiagem;Esponja;Esponja para Maquiagem Importado;0;8;0;0;0;0;;;;
